,RecipeName,Ingredients,Diet,URL
304,Kurkuri Bhindi With Spicy Tomato Yogurt Gravy Recipe,"250 grams Bhindi (Lady Finger/Okra),Sunflower Oil - for deep frying,2 tablespoons Gram flour (besan),Salt - as needed,1/2 teaspoon Red Chilli powder,1/2 teaspoon Chaat Masala Powder,1 tablespoon Water,Sunflower Oil - as required,1/2 teaspoon Mustard seeds,1/2 teaspoon Cumin seeds (Jeera),1/4 teaspoon Asafoetida (hing),1 tablespoon Ginger Garlic Paste,1 to 2 Green Chillies - finely chopped,1 Onion - thinly sliced,1/2 cup Curd (Dahi / Yogurt) - whisked,1 Tomato - finely chopped,1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),1 teaspoon Coriander Powder (Dhania)",Vegetarian,http://www.archanaskitchen.com/kurkuri-bhindi-with-spicy-tomato-yogurt-gravy-recipe
305,Thulli Recipe (Broken Wheat Halwa),"1 cup Broken Wheat (Dalia/ Godumai Rava),3 cups Water,1 tablespoon Fennel seeds (Saunf),1/2 tablespoon Cardamom Powder (Elaichi),1-1/2 cup Sugar,4 tablespoons Ghee,10 Cashew nuts,1 tablespoon Milk - lukewarm,Saffron strands - few",Vegetarian,https://www.archanaskitchen.com/thulli-recipe-broken-wheat-halwa
306,Gulkand Chai Recipe - A Delicious Rose Flavored Indian Tea,"2 cups Water,1 teaspoon Tea leaves,1/4 cup Milk,2 tablespoons Gulkand",Vegetarian,https://www.archanaskitchen.com/gulkand-chai-recipe
307,Spinach And Tortellini Soup Recipe,"1 cup All Purpose Flour (Maida),1 teaspoon Dried oregano,1 teaspoon Dried Thyme Leaves,1 teaspoon Parsley leaves,1 tablespoon Extra Virgin Olive Oil,teaspoon Red Chilli flakes,Salt - to taste,1 tablespoon Sunflower Oil,All Purpose Flour (Maida) - as requiredÂ for rolling,10 teaspoon Cheese - grated,4 cloves Garlic,1 Cup Baby spinach,1/4 cup Parsley leaves,1 Onion,8 cups Vegetable stock,1/2 Tablespoon Black pepper powder,Salt - as required,Italian seasoning - as required,Extra Virgin Olive Oil - as required",Vegetarian,http://www.archanaskitchen.com/spinach-and-tortellini-soup-recipe
308,Chak-Hao Amubi Recipe (Black Rice Pudding),"3/4 cup Black Rice - soaked for 3-4 hours,2 liter Milk - full cream milk,1/2 cup Sugar,1 teaspoon Cardamom Powder (Elaichi),8-10 Cashew nuts - fried,10 Raisins - optional",Vegetarian,http://www.archanaskitchen.com/chak-hao-amubi-recipe-black-rice-pudding
309,Four Cheese and Spinach Stuffed Mushrooms Recipe,"12 Button mushrooms - (button or crimini variety),2 teaspoon Extra Virgin Olive Oil - for cooking,1/2 cup Onions - finely chopped,2 tablespoon Garlic - finely grated,2 cup Spinach Leaves (Palak) - roughly chopped,1/2 teaspoon White pepper powder,1/4 teaspoon Parsley leaves,1/2 teaspoon Basil leaves,1/2 teaspoon Black pepper powder,1/4 teaspoon Salt,1/2 teaspoon Garlic powder,2 teaspoon Parmesan cheese - grated  (reduced fat),1/2 cup Mascarpone Cheese,1/4 cup Britannia Cream Cheese - (reduced fat or fat free),2 tablespoon Mozzarella cheese - shredded (part-skimmed)",Vegetarian,https://www.archanaskitchen.com/four-cheese-and-spinach-stuffed-mushrooms-recipe
310,RoastedÂ VegetableÂ PastaÂ PrimaveraÂ Recipe,"12 Button mushrooms - (button or crimini variety),2 teaspoon Extra Virgin Olive Oil - for cooking,1/2 cup Onions - finely chopped,2 tablespoon Garlic - finely grated,2 cup Spinach Leaves (Palak) - roughly chopped,1/2 teaspoon White pepper powder,1/4 teaspoon Parsley leaves,1/2 teaspoon Basil leaves,1/2 teaspoon Black pepper powder,1/4 teaspoon Salt,1/2 teaspoon Garlic powder,2 teaspoon Parmesan cheese - grated  (reduced fat),1/2 cup Mascarpone Cheese,1/4 cup Britannia Cream Cheese - (reduced fat or fat free),2 tablespoon Mozzarella cheese - shredded (part-skimmed)",Vegetarian,https://www.archanaskitchen.com/weekly-lunch-box-recipes-ideas-from-grilled-sandwich-rava-rotti-to-chickpea-crepe-with-salad-and-chutney-and-more
311,Kashmiri Style Chicken Pulao Recipe,"1 cup Rice - washed and soaked in water,300 grams Chicken breasts - cut into small pieces,1 Mace (Javitri),1 inch Cinnamon Stick (Dalchini),3 Cloves (Laung),1 Mace (Javitri),1 inch Ginger,4 cloves Garlic - chopped,1 Onion - sliced,1 cup Curd (Dahi / Yogurt),1 tablespoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),1 teaspoon Coriander Powder (Dhania),1 teaspoon Black pepper powder,1 tablespoon Cashew nuts,5 Badam (Almond) - crushed,Salt - to taste,Sunflower Oil",Non Vegeterian,http://www.archanaskitchen.com/kashmiri-chicken-pulao-recipe
312,Stuffed Tomato With Stir-Fried Quinoa And Feta Recipe,"4 Tomatoes - pulp scooped out,100 grams Quinoa - soaked in water for 2 hours,1 Red Bell pepper (Capsicum) - chopped finely,1 Yellow Bell Pepper (Capsicum) - chopped finely,100 grams Cheddar cheese - grated,50 grams Feta Cheese - cubed,2 teaspoon Black pepper powder,Salt - to taste",Vegetarian,http://www.archanaskitchen.com/stuffed-tomato-with-stir-fried-quinoa-and-feta-recipe
313,Keeme Ja Bhalla Recipe - Sindhi Mutton Keema Balls In Gravy,"300 grams Mutton Kheema,1 tablespoon Garlic - finely chopped,1 tablespoon Ginger - finely chopped,2 Green Chillies,Salt - salt to taste,2 sprig Mint Leaves (Pudina) - finely chopped,1 Whole Egg,2 sprig Coriander (Dhania) Leaves - finely chopped,1/4 cup Gram flour (besan),2 tablespoons Sunflower Oil,1 tablespoon Garlic - finely chopped,1 tablespoon Ginger - finely chopped,2 Onions - finely chopped,1 cup Homemade tomato puree,1 teaspoon Red Chilli powder,Salt - to taste,1 teaspoon Cumin powder (Jeera),1 teaspoon Garam masala powder,1 teaspoon Coriander Powder (Dhania)",Non Vegeterian,https://www.archanaskitchen.com/keeme-ja-bhalla-recipe-sindhi-mutton-keema-balls-in-gravy
314,Kabuli Chana Sundal Recipe - Chickpea Sundal Recipe,"1 cup black gram - soak overnight and cook till it becomes soft, 1 tsp oil, 1/2 tsp rye, 1 tsp green chilli, 1 inch ginger - tighten, 1/4 tsp asafoetida, 2 tbsp Spoon coconut - grated, coriander - little, salt - to taste",High Protein Vegetarian,http://www.archanaskitchen.com/chickpea-sundal-recipe-in-hindi
315,Spinach And Corn Sandwich Recipe Flavored With Sandwich Spread,"4 Whole Wheat Brown Bread,2 cups Spinach Leaves (Palak) - blanched,1/4 cup Sweet corn - steamed,4 tablespoons Del Monte Sandwich Spread,2 tablespoons Butter",Vegetarian,https://www.archanaskitchen.com/spinach-and-corn-sandwich-recipe-flavored-with-sandwich-spread
316,Spaghetti Pasta Recipe In Roasted Pumpkin Sauce,"2 cups Kaddu (Parangikai/ Pumpkin),1 cup Homemade tomato puree,1/2 cup Fresh cream,1 Onion - chopped,1 tablespoon Extra Virgin Olive Oil,6 cloves Garlic - minced,1/2 cup Parmesan cheese - grated,2 sprig Basil leaves - roughly torn,Salt - to taste,1/2 teaspoon Black pepper powder,2 cups Spaghetti Pasta - cooked,1/2 teaspoon Red Chilli flakes,1 teaspoon Italian seasoning,Parmesan cheese - for garnish",Vegetarian,http://www.archanaskitchen.com/spaghetti-in-roasted-pumpkin-and-tomato-sauce-recipe
317,Cold Potato Salad With Cilantro Dressing Recipe,"600 grams Baby Potatoes - boiled and cut into halves,1/2 cup Hung Curd (Greek Yogurt),1 tablespoon Mustard sauce,Coriander (Dhania) Leaves - small bunch,1 tablespoon Apple cider vinegar,1 tablespoon Extra Virgin Olive Oil,1/2 teaspoon Red Chilli flakes,Salt - to taste",Vegetarian,https://www.archanaskitchen.com/cold-potato-salad-with-cilantro-dressing-recipe
318,Pista Burfi Recipe - Indian Spiced Pistachio Fudge,"2 cups Pistachios,1/4 cup Fresh coconut - grated,1 cup Sugar,1 teaspoon Cardamom Powder (Elaichi)",Vegetarian,http://www.archanaskitchen.com/pista-burfi-recipe-indian-spiced-pistachio-fudge
319,No Onion No Garlic Lobia Masala Recipe In Electric Pressure Cooker,"1 cup Black Eyed Beans (Lobia) - soaked for two hours,1 inch Ginger - finely chopped,2 Green Chillies,2 sprig Curry leaves,1 teaspoon Cumin seeds (Jeera),1/2 teaspoon Turmeric powder (Haldi),1 teaspoon Red Chilli powder,1 teaspoon Coriander Powder (Dhania),1 tablespoon Gram flour (besan),1 tablespoon Tamarind Paste,1 teaspoon Jaggery,Salt - to taste",No Onion No Garlic (Sattvic),https://www.archanaskitchen.com/no-onion-no-garlic-lobia-masala-recipe-in-electric-pressure-cooker
320,Instant Puliodarai Powder Recipe (Puliogare / Pulihora Powder),"100 grams Tamarind,1/4 cup Jaggery - powdered,1/4 teaspoon Asafoetida (hing),Salt - to taste,1/2 cup Chana dal (Bengal Gram Dal),1/2 cup White Urad Dal (Split),1/2 cup Coriander (Dhania) Seeds,10 Dry Red Chillies - gundu or milagai),1 tablespoon Whole Black Peppercorns,1 tablespoon Sesame seeds (Til seeds),1 teaspoon Flax seeds,1 teaspoon Sunflower seeds,1 teaspoon Melon seeds,1 teaspoon Methi Seeds (Fenugreek Seeds),1 teaspoon Sesame (Gingelly) Oil,1/2 cup Raw Peanuts (Moongphali),1 tablespoon Mustard seeds,1 tablespoon Sesame (Gingelly) Oil,5 Dry Red Chillies,1/2 cup Curry leaves - washed and pat dried",No Onion No Garlic (Sattvic),https://www.archanaskitchen.com/instant-puliodarai-puliyogare-pulihora-powder-recipe
321,Vendakka Stew Recipe (Kerala Style Okra Stew),"500 grams Bhindi (Lady Finger/Okra) - cut into 1 inch pieces,1 Onion - big,1 Green Chilli - slit,1 cup Coconut milk - thick,2 teaspoons Ginger - grated,1 teaspoon Mustard seeds,1 sprig Curry leaves,1 tablespoon Coconut Oil,Salt - to taste",Vegetarian,https://www.archanaskitchen.com/vendakka-stew-recipe-kerala-style-okra-stew
322,Party Sev Puri Recipe Filled With Potato & Pomegranate Mint Mayo,"2 Potatoes (Aloo) - boiled,1/2 cup Anardana Powder (Pomegranate Seed Powder),3 tablespoons Del Monte Mint Mayo,1 Onion - finely chopped,1 Green Chilli - finely chopped,1 Lemon - squeezed,Black Salt (Kala Namak) - to taste,1/2 cup Coriander (Dhania) Leaves - finely chopped,25 Papdi puris,Sev - finer one",Vegetarian,http://www.archanaskitchen.com/party-sev-puri-recipe-filled-with-potato-pomegranate-mint-mayo
323,Rava Chakli Recipe - Karnataka Style With Rava & Rice Flour,"1 cup Chiroti Rava,2 cups Rice flour,1/2 teaspoon Cumin seeds (Jeera),1/2 teaspoon Ajwain (Carom seeds),1 teaspoon Asafoetida (hing),2 tablespoon Butter,Salt - to taste,Sunflower Oil - to cook",Vegetarian,https://www.archanaskitchen.com/rava-chakkuli-recipe-karnataka-style-chakli-with-rava-rice-flour
324,Roasted Chickpeas Recipe,"1 1/2 cups Kabuli Chana (White Chickpeas) - soaked in water for 7-8 hours ( overnight),1 teaspoon Cajun spice mix,1 teaspoon Garam masala powder,1 teaspoon Red Chilli flakes,1 teaspoon Dried oregano,2-3 tablespoon Extra Virgin Olive Oil,1 tablespoon Garlic - finely chopped(or garlic paste),Salt - to taste",High Protein Vegetarian,https://www.archanaskitchen.com/roasted-chickpeas-recipe
325,Carrot Chutney Recipe,"3 Carrots (Gajjar),8 Dry Red Chillies,1 tablespoon Mustard seeds,1 teaspoon Jaggery,Salt - to taste,1 tablespoon Sunflower Oil,1 teaspoon Mustard seeds,5-6 Curry leaves",Vegetarian,https://www.archanaskitchen.com/carrot-chutney-recipe
326,Peeled Moong Dal Curry Recipe,"1/2 cup Green Moong Dal (Split),1 Onion - finely chopped,2 cloves Garlic,3 Cloves (Laung),1/2 teaspoon Cumin seeds (Jeera),2 Green Chillies,1/4 teaspoon Turmeric powder (Haldi),1 Tomato - chopped,1 teaspoon Garam masala powder,Salt - to taste,2 tablespoons Ghee - or oil,Coriander (Dhania) Leaves - for garnishing",High Protein Vegetarian,https://www.archanaskitchen.com/chilke-wali-mung-dal-curry-recipe
327,For Chikki Recipe - Healthy Sesame Bars,"1/2 cup Sesame seeds (Til seeds),1/3 cup Jaggery,1 teaspoon Ghee - + 1/2 teaspoon more for greasing",Vegetarian,http://www.archanaskitchen.com/til-chikki-recipe-healthy-sesame-crackers
328,Chocolate Glazed Coconut Macaroons Recipe,"4 cups Sweetened coconut flakes,400 grams Condensed Milk,1 tablespoon Vanilla Extract,2 Egg whites,1 pinch Salt,Chocolate Bar - chopped (as needed)",Vegetarian,https://www.archanaskitchen.com/chocolate-glazed-coconut-macaroons-recipe
329,Sookhi Moong Palak Dal Recipe (Whole Green Moong Gram with Spinach),"1 cup Green Moong Dal (Whole) - soaked overnight,1/2 cup Spinach Leaves (Palak) - chopped and boiled,2 Tomatoes,1-1/2 tablespoons Mustard oil,1 teaspoon Cumin seeds (Jeera),2 Onions - chopped,5 cloves Garlic - minced,1 inch Ginger - minced,2 Green Chillies,Salt - to taste,1/4 Onion - few slices,1 Green Chilli - to garnish,Coriander (Dhania) Leaves - few",High Protein Vegetarian,https://www.archanaskitchen.com/sookhi-moong-palak-dal-recipe-whole-green-gram-with-spinach
330,Coconut Chocolate Balls Recipe,"200 grams Dessicated Coconut,250 grams Condensed Milk,150 grams Milk chocolate - melted",Vegetarian,https://www.archanaskitchen.com/coconut-chocolate-balls-recipe
331,Kerala Style Pacha Mango Avial Recipe,"1 Carrot (Gajjar) - finely chopped,1 Brinjal (Baingan / Eggplant) - finely chopped,1 Potato (Aloo) - finely diced,1 Elephant yam (Suran/Senai/Ratalu) - finely diced,6 Green beans (French Beans) - cut into 1 inch pieces,1 Mango (Raw) - cut into 1 inch lengthwise,1/4 teaspoon Turmeric powder (Haldi),1 cup Fresh coconut - grated,1 tablespoon Ginger - juliennes,6 Green Chillies,1/2 teaspoon Cumin seeds (Jeera),1 cup Pearl onions (Sambar Onions),2 sprig Curry leaves,1 tablespoon Coconut Oil,Salt - to taste",Vegetarian,http://www.archanaskitchen.com/kerala-style-pacha-mango-avial-recipe
332,Stuffed Palak Paneer Paratha,"2 cups Whole Wheat Flour,Water - as needed,Salt - a pinch,1 teaspoon Sunflower Oil,1 cup Paneer (Homemade Cottage Cheese) - grated/crumbled,2 cups Spinach Leaves (Palak) - finely chopped,2 tablespoons Kasuri Methi (Dried Fenugreek Leaves) - crushed,2 teaspoon Red Chilli powder,1/4 teaspoon Turmeric powder (Haldi),1 teaspoon Amchur (Dry Mango Powder),1 teaspoon Cumin powder (Jeera),Salt - to taste,Nutralite Classic Spread - to cook parathas",High Protein Vegetarian,http://www.archanaskitchen.com/palak-paneer-paratha-recipe
333,Meen Vevichathu Recipe - Kottayam Style Fish Curry,"2 Seer fish - slices,1/2 teaspoon Turmeric powder (Haldi),Salt - to taste,2 teaspoons Aachi Fish Masala,1/3 cup Fresh coconut,6 cloves Garlic,1 inch Ginger,2 sprig Coriander (Dhania) Leaves - washed and finely chopped,1 Tomato - finely chopped,1 inch Cinnamon Stick (Dalchini),2 Cloves (Laung),1 Kokum (Malabar Tamarind),2 tablespoons Coconut Oil,3 sprig Curry leaves,8 Pearl onions (Sambar Onions) - sliced,2 tablespoons Sambar Powder",High Protein Non Vegetarian,https://www.archanaskitchen.com/meen-vevichathu-recipe-kottayam-style-fish-curry
334,Masoor Dal Gassi Recipe - Masoor Dal Gassi Recipe,"3/4 cup masoor dal, 1/2 teaspoon turmeric powder, salt - as per taste, 1/3 coconut - tighten, 20 grams tamarind, 3 dry red chillies, 2 teaspoons coriander seeds, ghee - as per use, 1 Teaspoon mustard, 3 cloves garlic, 5 curry leaves, 2 dry red chillies",High Protein Vegetarian,https://www.archanaskitchen.com/masoor-dal-gassi-recipe-lentils-in-tangy-coconut-curry-in-hindi
335,Potato Stuffed Dal Dhokli Recipe,"1 cup Whole Wheat Flour,Salt - to taste,1 tablespoon Sunflower Oil,Whole Wheat Flour - for rolling,3 Potato (Aloo) - boiled and mashed,1 tablespoon Red Chilli powder,1/2 tablespoon Garam masala powder,2 tablespoon Coriander (Dhania) Leaves - chopped,1 tablespoon Sugar - optional,1/2 tablespoon Lemon juice,1 cup Arhar dal (Split Toor Dal) - boiled and ground,1/4 tablespoon Turmeric powder (Haldi),1/3 cup Raw Peanuts (Moongphali) - boiled,Salt - to taste,1 Tomato - finely chopped,1 Green Chilli - finely chopped,1 inch Ginger - grated,1/2 tablespoon Lemon juice,3 tablespoon Jaggery - chopped,1 tablespoon Sunflower Oil,1/2 tablespoon Mustard seeds,1/2 tablespoon Cumin seeds (Jeera),1/4 teaspoon Asafoetida (hing),10 Curry leaves,2 Dry Red Chillies,1 Cinnamon Stick (Dalchini),2 Cloves (Laung),1 Bay leaf (tej patta),4 tablespoon Coriander (Dhania) Leaves - chopped",Vegetarian,https://www.archanaskitchen.com/potato-stuffed-dal-dhokli-recipe
336,Green Chilli Chicken Fry Recipe - Green Chilli Chicken Fry Recipe,"500 grams of chicken - cut it, 18 green chillies - can also reduce, 7 cloves garlic, 2 inch ginger, 2 tablespoons green coriander, 2 onions, 3 tomatoes, 4 long, 1 inch cinnamon, 1 tbsp coriander powder, Salt - as per taste, water - as per use, 1/2 lemon, 2 tsp oil",High Protein Non Vegetarian,https://www.archanaskitchen.com/green-chilli-chicken-fry-recipe-in-hindi
337,Tofu and Chickpea Patty Recipe (Cutlets),"200 grams Tofu - grated,1 cup Whole Wheat Bread crumbs - (optional),1 Onion - finely chopped,Coriander (Dhania) Leaves - small bunch,2 Green Chillies - finely chopped,2 inch Ginger - grated,1 teaspoon Cumin powder (Jeera),1 cup Kala Chana (Brown Chickpeas) - cooked until soft,2 teaspoon Chaat Masala Powder,Salt - to taste,Extra Virgin Olive Oil - for shallow frying",Vegetarian,https://www.archanaskitchen.com/tofu-and-chickpea-patties-recipe-cutlets
338,Paneer In Coconut Gravy Recipe,"2 cups Paneer (Homemade Cottage Cheese) - cut into 1/2 inch cubes,1 Onion - finely chopped,2 Tomatoes - finely chopped,1 teaspoon Garam masala powder,Salt - to taste,3/4 Water,2 tablespoons Butter,1 tablespoon Coriander (Dhania) Seeds,1/2 tablespoon Cumin seeds (Jeera),4 Dry Red Chillies,3 cloves Garlic - finely chopped,1 1/2 inch Ginger - finely chopped,1 Onion - diced,1/3 cup Fresh coconut - grated",Vegetarian,http://www.archanaskitchen.com/paneer-in-coconut-gravy-recipe
339,Keerai Masiyal Recipe,"500 grams Spinach - chopped, Amaranth leaves - chopped, 1/2 teaspoon cumin seeds, 1/2 teaspoon mustard, 1 teaspoon white urad dal, 1 sprig curry leaves, asafetida - a pinch, salt - as per taste 1 teaspoon oil",High Protein Vegetarian,https://www.archanaskitchen.com/keerai-masiyal-recipe-in-hindi
340,Thai Som Tum Recipe (Thai Green Papaya Salad),"5 Cherry tomatoes,1 tablespoon Dried shrimps - optional,2 Fresh Red chillies,1-1/2 tablespoons Fish sauce - or soya sauce,2 cloves Garlic,6 Green beans (French Beans),2 cups Papaya - Unripened ,2 tablespoons Lemon juice,1-1/2 tablespoons Palm sugar - or brown sugar,2 tablespoons Roasted Peanuts (Moongphali)",Vegetarian,http://www.archanaskitchen.com/thai-som-tum-recipe-thai-green-papaya-salad
341,Desiccated Coconut Coriander Chutney Recipe,"3 Green Chillies,3 cloves Garlic,1 inch Ginger,1/2 tablespoon Cumin seeds (Jeera),1 tablespoon Lemon juice,2 tablespoons Dessicated Coconut,Salt - to taste,1 cup Coriander (Dhania) Leaves",Vegetarian,https://www.archanaskitchen.com/desiccated-coconut-coriander-chutney-recipe
342,Quick Masala French Toast Recipe,"3 Whole Wheat Brown Bread,4 Whole Eggs,Sunflower Oil - or butter as required,2 tablespoons Milk,1 tablespoon Red Chilli flakes,Salt - as per your taste,3 sprig Coriander (Dhania) Leaves - finely chopped,1/4 tablespoon Black pepper powder,1 Onion - finely chopped,2 to 3 Green Chillies - finely chopped",Eggetarian,http://www.archanaskitchen.com/quick-masala-french-toast-recipe
343,Kerala Style Tapioca with Coconut Curd Chutney Recipe,"1 kg Tapioca root,1 cup Fresh coconut - grated,4 to 5 Shallots,2 Green Chillies - chopped,1-1/2 cups Hung Curd (Greek Yogurt),Salt - to taste",Vegetarian,http://www.archanaskitchen.com/tapioca-with-coconut-curd-chutney-recipe
344,Matcha Cookies Recipe,"1 cup All Purpose Flour (Maida),1/2 cup Butter - I have used salted butter,1/2 cup Caster Sugar,1-1/2 tablespoons Matcha powder - (japanese Green tea),1 teaspoon Vanilla Extract,1 teaspoon Butter - for greasing",Vegetarian,https://www.archanaskitchen.com/matcha-cookies-recipe
345,"Corn Salad With Radishes, JalapeÃ±o And Lime In Mint Mayo Recipe","1 cup Sweet corn - steamed,4 Red baby radish - thinly sliced,2 Pickled Jalapenos - chopped,2 teaspoons Lemon juice,4 tablespoons Del Monte Mint Mayo,1 tablespoon Coriander (Dhania) Leaves - finely chopped,Salt - to taste,1 teaspoon White pepper powder",Vegetarian,http://www.archanaskitchen.com/corn-salad-with-radishes-jalapeno-and-lime-in-delmonte-mint-mayonnaise-recipe
